StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label,SrcPort,DstPort,DstBytes,PktSize,LabelCategory,SrcIP_Private,DstIP_Private,ProtoCategory
2023-08-10 06:03:25,299.638001,tcp,172.16.1.20,47160,->,157.240.241.35,110,CON,0,0,19,28790,12206,BENIGN,47160,110,16584,1515.2631578947369,Other,True,False,TCP
2023-08-10 06:04:02,31.117148,tcp,192.168.1.20,50727,->,23.56.78.90,80,CON,0,0,10,1226,583,Botnet,50727,80,643,122.6,Botnet,True,False,TCP
2023-08-10 06:06:32,117.93351,tcp,10.0.0.20,29537,->,142.250.191.14,110,CON,0,0,56,24602,16490,BENIGN,29537,110,8112,439.32142857142856,Other,True,False,TCP
2023-08-10 06:07:17,27.488588,tcp,192.168.1.40,18256,->,8.8.8.8,110,CON,0,0,13,10614,9114,BENIGN,18256,110,1500,816.4615384615385,Other,True,False,TCP
2023-08-10 06:10:41,135.038108,tcp,10.0.0.15,36168,->,74.125.224.72,80,CON,0,0,55,37246,11401,BENIGN,36168,80,25845,677.2,Other,True,False,TCP
2023-08-10 06:11:20,32.466089,tcp,192.168.1.30,22993,->,198.51.100.42,1337,CON,0,0,2,807,415,Botnet,22993,1337,392,403.5,Botnet,True,True,TCP
2023-08-10 06:13:51,68.25559,tcp,192.168.1.35,8861,->,8.8.8.8,25,CON,0,0,128,47399,27614,BENIGN,8861,25,19785,370.3046875,Other,True,False,TCP
2023-08-10 06:15:27,111.355016,tcp,192.168.1.30,60329,->,1.1.1.1,80,CON,0,0,42,17206,10135,BENIGN,60329,80,7071,409.6666666666667,Other,True,False,TCP
2023-08-10 06:16:57,29.566209,tcp,192.168.1.10,20814,->,23.56.78.90,9999,CON,0,0,7,3386,2074,Botnet,20814,9999,1312,483.7142857142857,Botnet,True,False,TCP
2023-08-10 06:19:00,225.204477,tcp,192.168.1.20,51275,->,142.250.191.14,25,CON,0,0,31,36260,9065,BENIGN,51275,25,27195,1169.6774193548388,Other,True,False,TCP
2023-08-10 06:19:42,23.973563,tcp,172.16.1.15,3963,->,31.13.64.35,993,CON,0,0,50,29941,23229,BENIGN,3963,993,6712,598.82,Other,True,False,TCP
2023-08-10 06:20:10,215.432452,tcp,192.168.1.10,30801,->,142.250.191.14,25,CON,0,0,26,26283,14888,BENIGN,30801,25,11395,1010.8846153846154,Other,True,False,TCP
2023-08-10 06:20:38,37.414124,tcp,192.168.1.35,40446,->,208.67.222.222,80,CON,0,0,34,43102,29073,BENIGN,40446,80,14029,1267.7058823529412,Other,True,False,TCP
2023-08-10 06:21:11,1.801556,udp,192.168.1.10,39309,->,8.8.8.8,53,UNK,0,0,2,357,214,DNSTunneling,39309,53,143,178.5,Other,True,False,UDP
2023-08-10 06:22:26,35.947308,tcp,10.0.0.20,7402,->,1.1.1.1,993,CON,0,0,44,42233,13236,BENIGN,7402,993,28997,959.8409090909091,Other,True,False,TCP
2023-08-10 06:22:29,14.469369,tcp,192.168.1.25,50263,->,31.13.64.35,80,CON,0,0,21,14436,10073,BENIGN,50263,80,4363,687.4285714285714,Other,True,False,TCP
2023-08-10 06:22:42,233.831615,tcp,192.168.1.15,26981,->,1.1.1.1,25,CON,0,0,40,21487,10985,BENIGN,26981,25,10502,537.175,Other,True,False,TCP
2023-08-10 06:23:41,254.998954,tcp,10.0.0.10,39107,->,8.8.8.8,995,CON,0,0,58,33185,3390,BENIGN,39107,995,29795,572.1551724137931,Other,True,False,TCP
2023-08-10 06:23:48,63.36987,tcp,192.168.1.15,49649,->,157.240.241.35,993,CON,0,0,46,28816,19931,BENIGN,49649,993,8885,626.4347826086956,Other,True,False,TCP
2023-08-10 06:24:13,40.220066,tcp,192.168.1.35,12644,->,1.1.1.1,443,CON,0,0,220,30211,8279,BENIGN,12644,443,21932,137.32272727272726,Other,True,False,TCP
2023-08-10 06:24:46,263.319884,tcp,172.16.1.10,61532,->,74.125.224.72,80,CON,0,0,38,46698,14158,BENIGN,61532,80,32540,1228.8947368421052,Other,True,False,TCP
2023-08-10 06:26:46,152.78971,tcp,192.168.1.10,49797,->,74.125.224.72,53,CON,0,0,78,26669,2824,BENIGN,49797,53,23845,341.9102564102564,Other,True,False,TCP
2023-08-10 06:26:58,215.010229,tcp,192.168.1.25,1978,->,52.84.124.12,53,CON,0,0,27,23644,8101,BENIGN,1978,53,15543,875.7037037037037,Other,True,False,TCP
2023-08-10 06:30:05,3.877661,tcp,10.0.0.20,12583,->,8.8.8.8,110,CON,0,0,10,3495,2437,BENIGN,12583,110,1058,349.5,Other,True,False,TCP
2023-08-10 06:30:16,122.813858,tcp,192.168.1.45,34146,->,8.8.8.8,80,CON,0,0,40,35685,3849,BENIGN,34146,80,31836,892.125,Other,True,False,TCP
2023-08-10 06:31:49,295.173519,tcp,10.0.0.15,3605,->,1.1.1.1,995,CON,0,0,57,8518,6412,BENIGN,3605,995,2106,149.43859649122808,Other,True,False,TCP
2023-08-10 06:31:59,2.704248,tcp,45.67.89.123,64312,->,10.0.0.5,21,CON,0,0,2,51,25,PortScan,64312,21,26,25.5,Other,False,True,TCP
2023-08-10 06:33:20,100.199601,tcp,192.168.1.45,4431,->,157.240.241.35,110,CON,0,0,9,5766,2765,BENIGN,4431,110,3001,640.6666666666666,Other,True,False,TCP
2023-08-10 06:33:47,2.597787,tcp,192.168.1.30,37737,->,45.67.89.123,9999,CON,0,0,2,2259,1079,Botnet,37737,9999,1180,1129.5,Botnet,True,False,TCP
2023-08-10 06:34:07,77.506482,tcp,192.168.1.15,4904,->,157.240.241.35,995,CON,0,0,95,43639,15633,BENIGN,4904,995,28006,459.3578947368421,Other,True,False,TCP
2023-08-10 06:34:12,186.369787,tcp,192.168.1.10,48522,->,142.250.191.14,993,CON,0,0,32,40928,14050,BENIGN,48522,993,26878,1279.0,Other,True,False,TCP
2023-08-10 06:35:03,46.121798,tcp,192.168.1.25,20814,->,23.56.78.90,9999,CON,0,0,2,3982,1990,Botnet,20814,9999,1992,1991.0,Botnet,True,False,TCP
2023-08-10 06:36:17,259.868494,tcp,172.16.1.20,61414,->,142.250.191.14,443,CON,0,0,9,5385,905,BENIGN,61414,443,4480,598.3333333333334,Other,True,False,TCP
2023-08-10 06:36:28,31.383495,tcp,172.16.1.20,17018,->,1.1.1.1,25,CON,0,0,109,24762,5712,BENIGN,17018,25,19050,227.1743119266055,Other,True,False,TCP
2023-08-10 06:36:59,194.901846,tcp,192.168.1.15,19340,->,157.240.241.35,80,CON,0,0,149,36403,6748,BENIGN,19340,80,29655,244.31543624161074,Other,True,False,TCP
2023-08-10 06:37:14,66.036601,udp,192.168.1.25,32956,->,52.84.124.12,53,UNK,0,0,5,3485,2081,BENIGN,32956,53,1404,697.0,Other,True,False,UDP
2023-08-10 06:38:11,213.134415,tcp,192.168.1.30,26587,->,31.13.64.35,443,CON,0,0,88,36504,28034,BENIGN,26587,443,8470,414.8181818181818,Other,True,False,TCP
2023-08-10 06:40:50,139.253728,tcp,172.16.1.10,38524,->,157.240.241.35,443,CON,0,0,17,18710,8408,BENIGN,38524,443,10302,1100.5882352941176,Other,True,False,TCP
2023-08-10 06:42:44,66.980646,tcp,192.168.1.25,7264,->,208.67.222.222,993,CON,0,0,17,13853,2216,BENIGN,7264,993,11637,814.8823529411765,Other,True,False,TCP
2023-08-10 06:44:27,154.316681,tcp,192.168.1.15,49315,->,208.67.222.222,53,CON,0,0,27,37301,29969,BENIGN,49315,53,7332,1381.5185185185185,Other,True,False,TCP
2023-08-10 06:45:56,108.751818,udp,192.168.1.40,62744,->,8.8.8.8,53,UNK,0,0,32,8887,1172,BENIGN,62744,53,7715,277.71875,Other,True,False,UDP
2023-08-10 06:48:06,140.760579,tcp,172.16.1.10,34761,->,52.84.124.12,110,CON,0,0,141,35692,15758,BENIGN,34761,110,19934,253.13475177304966,Other,True,False,TCP
2023-08-10 06:49:11,0.423671,tcp,185.199.108.153,48803,->,10.0.0.20,25,CON,0,0,2,124,62,PortScan,48803,25,62,62.0,Other,False,True,TCP
2023-08-10 06:49:46,3.605079,tcp,140.82.112.4,29060,->,10.0.0.10,445,CON,0,0,2,129,64,PortScan,29060,445,65,64.5,Other,False,True,TCP
2023-08-10 06:51:12,41.993743,udp,192.168.1.30,21774,->,157.240.241.35,53,UNK,0,0,87,9572,1048,BENIGN,21774,53,8524,110.02298850574712,Other,True,False,UDP
2023-08-10 06:52:07,4.124171,tcp,203.0.113.15,17556,->,10.0.0.15,23,CON,0,0,2,194,97,PortScan,17556,23,97,97.0,Other,True,True,TCP
2023-08-10 06:54:38,49.409943,tcp,192.168.1.20,13940,->,23.56.78.90,1337,CON,0,0,2,249,165,Botnet,13940,1337,84,124.5,Botnet,True,False,TCP
2023-08-10 06:54:50,174.80188,tcp,10.0.0.10,44062,->,157.240.241.35,443,CON,0,0,9,13660,7125,BENIGN,44062,443,6535,1517.7777777777778,Other,True,False,TCP
2023-08-10 06:55:14,176.380755,tcp,192.168.1.25,24940,->,74.125.224.72,993,CON,0,0,35,41608,6058,BENIGN,24940,993,35550,1188.8,Other,True,False,TCP
2023-08-10 06:55:20,162.454655,tcp,10.0.0.20,5797,->,52.84.124.12,995,CON,0,0,23,30833,27708,BENIGN,5797,995,3125,1340.5652173913043,Other,True,False,TCP
2023-08-10 06:55:31,214.714653,tcp,192.168.1.45,53849,->,142.250.191.14,110,CON,0,0,29,38926,30001,BENIGN,53849,110,8925,1342.2758620689656,Other,True,False,TCP
2023-08-10 06:55:57,91.813472,tcp,192.168.1.40,13987,->,1.1.1.1,80,CON,0,0,42,49534,32449,BENIGN,13987,80,17085,1179.3809523809523,Other,True,False,TCP
2023-08-10 06:56:23,0.617687,tcp,54.230.87.15,24393,->,192.168.1.40,445,CON,0,0,2,192,96,PortScan,24393,445,96,96.0,Other,False,True,TCP
2023-08-10 06:57:22,250.35403,tcp,10.0.0.10,34356,->,157.240.241.35,443,CON,0,0,95,25501,16897,BENIGN,34356,443,8604,268.4315789473684,Other,True,False,TCP
2023-08-10 06:57:28,129.653613,tcp,192.168.1.25,22039,->,31.13.64.35,25,CON,0,0,128,23204,2676,BENIGN,22039,25,20528,181.28125,Other,True,False,TCP
2023-08-10 06:58:25,70.69144,udp,172.16.1.15,65006,->,8.8.8.8,53,UNK,0,0,25,23450,5644,BENIGN,65006,53,17806,938.0,Other,True,False,UDP
2023-08-10 06:58:32,44.069706,tcp,172.16.1.20,21026,->,1.1.1.1,25,CON,0,0,112,34375,28511,BENIGN,21026,25,5864,306.91964285714283,Other,True,False,TCP
2023-08-10 06:59:04,273.498711,tcp,172.16.1.20,37857,->,8.8.8.8,53,CON,0,0,53,24498,12119,BENIGN,37857,53,12379,462.22641509433964,Other,True,False,TCP
2023-08-10 06:59:26,1.821661,udp,192.168.1.15,59873,->,8.8.8.8,53,UNK,0,0,5,1326,795,DNSTunneling,59873,53,531,265.2,Other,True,False,UDP
2023-08-10 07:00:03,31.132172,tcp,10.0.0.15,29954,->,31.13.64.35,25,CON,0,0,32,34964,28553,BENIGN,29954,25,6411,1092.625,Other,True,False,TCP
2023-08-10 07:00:42,4.734004,tcp,203.0.113.15,62739,->,192.168.1.25,23,CON,0,0,2,156,78,PortScan,62739,23,78,78.0,Other,True,True,TCP
2023-08-10 07:01:53,31.487666,tcp,10.0.0.20,34338,->,52.84.124.12,993,CON,0,0,28,18567,3993,BENIGN,34338,993,14574,663.1071428571429,Other,True,False,TCP
2023-08-10 07:03:35,6.758992,tcp,192.168.1.20,21207,->,45.67.89.123,80,CON,0,0,9,1182,447,Botnet,21207,80,735,131.33333333333334,Botnet,True,False,TCP
2023-08-10 07:03:50,2.732651,tcp,45.67.89.123,64945,->,192.168.1.15,139,CON,0,0,2,185,92,PortScan,64945,139,93,92.5,Other,False,True,TCP
2023-08-10 07:04:03,136.724478,tcp,10.0.0.20,2606,->,31.13.64.35,995,CON,0,0,2,1408,184,BENIGN,2606,995,1224,704.0,Other,True,False,TCP
2023-08-10 07:04:45,2.15154,tcp,192.168.1.20,40414,->,8.8.8.8,993,CON,0,0,50,49352,12177,BENIGN,40414,993,37175,987.04,Other,True,False,TCP
2023-08-10 07:10:25,0.350433,udp,192.168.1.20,21433,->,8.8.8.8,53,UNK,0,0,2,1070,642,DNSTunneling,21433,53,428,535.0,Other,True,False,UDP
2023-08-10 07:10:56,38.207482,tcp,192.168.1.20,60626,->,23.56.78.90,80,CON,0,0,2,3715,1683,Botnet,60626,80,2032,1857.5,Botnet,True,False,TCP
2023-08-10 07:12:08,282.231183,tcp,10.0.0.20,29060,->,208.67.222.222,80,CON,0,0,7,8797,7468,BENIGN,29060,80,1329,1256.7142857142858,Other,True,False,TCP
2023-08-10 07:13:15,4.390857,tcp,54.230.87.15,63392,->,192.168.1.10,443,CON,0,0,2,139,69,PortScan,63392,443,70,69.5,Other,False,True,TCP
2023-08-10 07:14:22,8.53364,tcp,192.168.1.15,22424,->,157.240.241.35,995,CON,0,0,20,6633,4480,BENIGN,22424,995,2153,331.65,Other,True,False,TCP
2023-08-10 07:14:31,293.94308,tcp,10.0.0.5,24747,->,8.8.8.8,995,CON,0,0,2,819,694,BENIGN,24747,995,125,409.5,Other,True,False,TCP
2023-08-10 07:15:00,245.921133,tcp,192.168.1.35,30569,->,142.250.191.14,443,CON,0,0,30,31773,10030,BENIGN,30569,443,21743,1059.1,Other,True,False,TCP
2023-08-10 07:15:11,5.953791,tcp,192.168.1.30,12749,->,198.51.100.42,8080,CON,0,0,2,1165,459,Botnet,12749,8080,706,582.5,Botnet,True,True,TCP
2023-08-10 07:15:30,18.665964,tcp,192.168.1.30,38444,->,198.51.100.42,8080,CON,0,0,3,2331,851,Botnet,38444,8080,1480,777.0,Botnet,True,True,TCP
2023-08-10 07:15:44,102.733435,tcp,172.16.1.10,21977,->,208.67.222.222,80,CON,0,0,379,47456,8101,BENIGN,21977,80,39355,125.2137203166227,Other,True,False,TCP
2023-08-10 07:15:58,246.272618,tcp,192.168.1.25,45746,->,8.8.8.8,110,CON,0,0,10,15178,13492,BENIGN,45746,110,1686,1517.8,Other,True,False,TCP
2023-08-10 07:16:14,73.188093,tcp,192.168.1.35,25771,->,8.8.8.8,995,CON,0,0,136,16463,12004,BENIGN,25771,995,4459,121.05147058823529,Other,True,False,TCP
2023-08-10 07:18:38,150.060171,tcp,10.0.0.10,4919,->,52.84.124.12,53,CON,0,0,45,43068,30245,BENIGN,4919,53,12823,957.0666666666667,Other,True,False,TCP
2023-08-10 07:19:25,103.496453,tcp,172.16.1.10,3097,->,208.67.222.222,80,CON,0,0,25,6369,5013,BENIGN,3097,80,1356,254.76,Other,True,False,TCP
2023-08-10 07:20:22,273.073975,tcp,10.0.0.10,35824,->,74.125.224.72,25,CON,0,0,63,45605,13637,BENIGN,35824,25,31968,723.8888888888889,Other,True,False,TCP
2023-08-10 07:24:40,103.644839,tcp,192.168.1.45,39469,->,74.125.224.72,25,CON,0,0,91,40734,18727,BENIGN,39469,25,22007,447.6263736263736,Other,True,False,TCP
2023-08-10 07:24:45,259.150508,tcp,192.168.1.45,22328,->,1.1.1.1,995,CON,0,0,48,40150,31367,BENIGN,22328,995,8783,836.4583333333334,Other,True,False,TCP
2023-08-10 07:26:12,136.672932,udp,192.168.1.45,57046,->,208.67.222.222,53,UNK,0,0,55,41027,23355,BENIGN,57046,53,17672,745.9454545454546,Other,True,False,UDP
2023-08-10 07:26:34,14.748119,tcp,192.168.1.25,41760,->,23.56.78.90,80,CON,0,0,5,4374,2593,Botnet,41760,80,1781,874.8,Botnet,True,False,TCP
2023-08-10 07:28:16,173.507693,tcp,10.0.0.20,47748,->,52.84.124.12,443,CON,0,0,202,39743,6177,BENIGN,47748,443,33566,196.74752475247524,Other,True,False,TCP
2023-08-10 07:31:50,61.356515,tcp,172.16.1.10,11936,->,74.125.224.72,53,CON,0,0,26,22468,11016,BENIGN,11936,53,11452,864.1538461538462,Other,True,False,TCP
2023-08-10 07:32:32,4.592104,tcp,45.67.89.123,20384,->,192.168.1.40,445,CON,0,0,2,169,84,PortScan,20384,445,85,84.5,Other,False,True,TCP
2023-08-10 07:33:55,3.13186,tcp,185.199.108.153,22161,->,192.168.1.45,139,CON,0,0,2,111,55,PortScan,22161,139,56,55.5,Other,False,True,TCP
2023-08-10 07:37:40,280.474425,tcp,192.168.1.35,15509,->,157.240.241.35,993,CON,0,0,27,37737,18470,BENIGN,15509,993,19267,1397.6666666666667,Other,True,False,TCP
2023-08-10 07:38:55,2.347655,tcp,203.0.113.15,42929,->,192.168.1.45,139,CON,0,0,2,180,90,PortScan,42929,139,90,90.0,Other,True,True,TCP
2023-08-10 07:39:09,56.081247,tcp,192.168.1.20,1102,->,23.56.78.90,9999,CON,0,0,2,947,607,Botnet,1102,9999,340,473.5,Botnet,True,False,TCP
2023-08-10 07:40:07,107.690853,tcp,192.168.1.35,65534,->,208.67.222.222,443,CON,0,0,14,10971,8602,BENIGN,65534,443,2369,783.6428571428571,Other,True,False,TCP
2023-08-10 07:40:53,289.350019,tcp,192.168.1.20,5734,->,1.1.1.1,80,CON,0,0,252,46551,40488,BENIGN,5734,80,6063,184.72619047619048,Other,True,False,TCP
2023-08-10 07:40:59,5.638976,tcp,192.168.1.30,16474,->,23.56.78.90,9999,CON,0,0,2,2126,1396,Botnet,16474,9999,730,1063.0,Botnet,True,False,TCP
2023-08-10 07:41:26,63.703163,tcp,192.168.1.45,59797,->,208.67.222.222,25,CON,0,0,29,28910,18727,BENIGN,59797,25,10183,996.8965517241379,Other,True,False,TCP
2023-08-10 07:42:22,263.829978,tcp,172.16.1.20,46430,->,74.125.224.72,443,CON,0,0,2,2124,245,BENIGN,46430,443,1879,1062.0,Other,True,False,TCP
2023-08-10 07:42:40,25.068331,tcp,192.168.1.20,53911,->,45.67.89.123,443,CON,0,0,2,2263,1455,Botnet,53911,443,808,1131.5,Botnet,True,False,TCP
2023-08-10 07:43:21,269.717292,tcp,10.0.0.5,65344,->,52.84.124.12,110,CON,0,0,18,15782,9571,BENIGN,65344,110,6211,876.7777777777778,Other,True,False,TCP
2023-08-10 07:43:22,46.538326,tcp,192.168.1.10,51604,->,23.56.78.90,80,CON,0,0,10,4524,2092,Botnet,51604,80,2432,452.4,Botnet,True,False,TCP
2023-08-10 07:44:29,244.13171,tcp,192.168.1.10,13690,->,31.13.64.35,443,CON,0,0,2,1879,512,BENIGN,13690,443,1367,939.5,Other,True,False,TCP
2023-08-10 07:44:44,54.949627,tcp,192.168.1.35,20637,->,31.13.64.35,110,CON,0,0,34,49644,42331,BENIGN,20637,110,7313,1460.1176470588234,Other,True,False,TCP
2023-08-10 07:45:38,294.859749,tcp,192.168.1.45,9888,->,31.13.64.35,995,CON,0,0,388,36545,15338,BENIGN,9888,995,21207,94.1881443298969,Other,True,False,TCP
2023-08-10 07:46:50,179.84764,tcp,10.0.0.5,37863,->,1.1.1.1,80,CON,0,0,2,2886,402,BENIGN,37863,80,2484,1443.0,Other,True,False,TCP
2023-08-10 07:46:56,200.232822,tcp,172.16.1.10,61276,->,142.250.191.14,25,CON,0,0,16,23906,18037,BENIGN,61276,25,5869,1494.125,Other,True,False,TCP
2023-08-10 07:47:23,51.736502,tcp,192.168.1.15,10920,->,45.67.89.123,8080,CON,0,0,2,2834,1458,Botnet,10920,8080,1376,1417.0,Botnet,True,False,TCP
2023-08-10 07:47:54,188.087188,udp,10.0.0.5,52594,->,8.8.8.8,53,UNK,0,0,21,28353,4488,BENIGN,52594,53,23865,1350.142857142857,Other,True,False,UDP
2023-08-10 07:48:00,136.541568,tcp,192.168.1.35,17275,->,208.67.222.222,110,CON,0,0,8,10807,5419,BENIGN,17275,110,5388,1350.875,Other,True,False,TCP
2023-08-10 07:49:43,256.000111,tcp,192.168.1.15,58875,->,74.125.224.72,443,CON,0,0,64,39895,17329,BENIGN,58875,443,22566,623.359375,Other,True,False,TCP
2023-08-10 07:49:57,1.762056,udp,192.168.1.15,1751,->,8.8.8.8,53,UNK,0,0,2,1079,647,DNSTunneling,1751,53,432,539.5,Other,True,False,UDP
2023-08-10 07:50:21,209.056769,tcp,192.168.1.40,11953,->,52.84.124.12,110,CON,0,0,16,14942,12286,BENIGN,11953,110,2656,933.875,Other,True,False,TCP
2023-08-10 07:50:55,125.423411,tcp,10.0.0.5,24855,->,1.1.1.1,443,CON,0,0,10,5524,2254,BENIGN,24855,443,3270,552.4,Other,True,False,TCP
2023-08-10 07:51:06,31.828376,tcp,192.168.1.20,40409,->,52.84.124.12,443,CON,0,0,44,22144,15657,BENIGN,40409,443,6487,503.27272727272725,Other,True,False,TCP
2023-08-10 07:51:45,160.753122,tcp,192.168.1.30,49430,->,8.8.8.8,80,CON,0,0,32,27726,23850,BENIGN,49430,80,3876,866.4375,Other,True,False,TCP
2023-08-10 07:52:41,254.050822,tcp,192.168.1.30,39351,->,31.13.64.35,110,CON,0,0,2,2613,1286,BENIGN,39351,110,1327,1306.5,Other,True,False,TCP
2023-08-10 07:54:37,145.996181,tcp,172.16.1.10,15376,->,157.240.241.35,53,CON,0,0,44,29097,21391,BENIGN,15376,53,7706,661.2954545454545,Other,True,False,TCP
2023-08-10 07:55:34,50.740901,tcp,10.0.0.10,21847,->,1.1.1.1,110,CON,0,0,56,15982,5499,BENIGN,21847,110,10483,285.39285714285717,Other,True,False,TCP
2023-08-10 07:56:09,107.03202,tcp,192.168.1.40,25314,->,52.84.124.12,443,CON,0,0,123,10355,5605,BENIGN,25314,443,4750,84.1869918699187,Other,True,False,TCP
2023-08-10 07:57:37,1.045281,udp,192.168.1.10,10527,->,8.8.8.8,53,UNK,0,0,2,1008,604,DNSTunneling,10527,53,404,504.0,Other,True,False,UDP
2023-08-10 07:58:03,29.867476,tcp,192.168.1.15,29275,->,23.56.78.90,1337,CON,0,0,29,4974,1964,Botnet,29275,1337,3010,171.51724137931035,Botnet,True,False,TCP
2023-08-10 07:58:25,138.83683,tcp,192.168.1.10,35013,->,142.250.191.14,110,CON,0,0,22,26949,15273,BENIGN,35013,110,11676,1224.9545454545455,Other,True,False,TCP
2023-08-10 07:59:06,271.78291,tcp,192.168.1.35,24365,->,31.13.64.35,995,CON,0,0,35,24194,8598,BENIGN,24365,995,15596,691.2571428571429,Other,True,False,TCP
2023-08-10 07:59:20,175.024532,tcp,172.16.1.15,45475,->,52.84.124.12,443,CON,0,0,565,49747,9897,BENIGN,45475,443,39850,88.04778761061947,Other,True,False,TCP
2023-08-10 07:59:45,197.704652,tcp,192.168.1.25,54125,->,1.1.1.1,443,CON,0,0,72,27784,18390,BENIGN,54125,443,9394,385.8888888888889,Other,True,False,TCP
2023-08-10 08:01:04,240.701882,udp,192.168.1.35,31829,->,1.1.1.1,53,UNK,0,0,43,46414,41752,BENIGN,31829,53,4662,1079.3953488372092,Other,True,False,UDP
2023-08-10 08:01:33,60.293782,tcp,192.168.1.40,17803,->,208.67.222.222,995,CON,0,0,48,29186,18491,BENIGN,17803,995,10695,608.0416666666666,Other,True,False,TCP
2023-08-10 08:01:43,209.845484,tcp,10.0.0.10,36993,->,74.125.224.72,25,CON,0,0,23,29042,17735,BENIGN,36993,25,11307,1262.695652173913,Other,True,False,TCP
2023-08-10 08:01:46,222.139451,tcp,10.0.0.10,22346,->,208.67.222.222,25,CON,0,0,8,9819,8688,BENIGN,22346,25,1131,1227.375,Other,True,False,TCP
2023-08-10 08:03:35,35.206515,tcp,192.168.1.15,40053,->,45.67.89.123,443,CON,0,0,2,954,647,Botnet,40053,443,307,477.0,Botnet,True,False,TCP
2023-08-10 08:03:58,298.686156,tcp,10.0.0.20,1318,->,208.67.222.222,80,CON,0,0,39,24696,17200,BENIGN,1318,80,7496,633.2307692307693,Other,True,False,TCP
2023-08-10 08:04:01,29.848105,tcp,192.168.1.25,18582,->,45.67.89.123,1337,CON,0,0,2,1142,458,Botnet,18582,1337,684,571.0,Botnet,True,False,TCP
2023-08-10 08:04:05,187.789774,tcp,192.168.1.20,30356,->,142.250.191.14,443,CON,0,0,81,46837,6663,BENIGN,30356,443,40174,578.2345679012345,Other,True,False,TCP
2023-08-10 08:05:02,51.327031,tcp,172.16.1.20,2565,->,1.1.1.1,993,CON,0,0,2,2865,1573,BENIGN,2565,993,1292,1432.5,Other,True,False,TCP
2023-08-10 08:05:54,291.038054,tcp,172.16.1.20,3996,->,31.13.64.35,80,CON,0,0,78,38467,7426,BENIGN,3996,80,31041,493.1666666666667,Other,True,False,TCP
2023-08-10 08:06:59,209.259742,tcp,172.16.1.15,15730,->,157.240.241.35,993,CON,0,0,117,40318,8728,BENIGN,15730,993,31590,344.5982905982906,Other,True,False,TCP
2023-08-10 08:07:36,252.6739,udp,192.168.1.45,10190,->,31.13.64.35,53,UNK,0,0,25,35963,10600,BENIGN,10190,53,25363,1438.52,Other,True,False,UDP
2023-08-10 08:09:49,0.271796,udp,192.168.1.20,64406,->,8.8.8.8,53,UNK,0,0,2,945,567,DNSTunneling,64406,53,378,472.5,Other,True,False,UDP
2023-08-10 08:09:52,3.440749,tcp,140.82.112.4,8397,->,192.168.1.15,23,CON,0,0,2,63,31,PortScan,8397,23,32,31.5,Other,False,True,TCP
2023-08-10 08:10:30,46.108523,tcp,192.168.1.45,8666,->,74.125.224.72,25,CON,0,0,28,33860,25142,BENIGN,8666,25,8718,1209.2857142857142,Other,True,False,TCP
2023-08-10 08:10:44,57.195498,tcp,10.0.0.10,41252,->,8.8.8.8,443,CON,0,0,15,19562,13024,BENIGN,41252,443,6538,1304.1333333333334,Other,True,False,TCP
2023-08-10 08:10:51,234.226554,tcp,172.16.1.20,11316,->,157.240.241.35,443,CON,0,0,3,4681,4160,BENIGN,11316,443,521,1560.3333333333333,Other,True,False,TCP
2023-08-10 08:10:51,47.831809,udp,192.168.1.35,35012,->,74.125.224.72,53,UNK,0,0,104,46157,40510,BENIGN,35012,53,5647,443.8173076923077,Other,True,False,UDP
2023-08-10 08:11:06,66.399359,tcp,192.168.1.20,28422,->,31.13.64.35,995,CON,0,0,74,34592,9423,BENIGN,28422,995,25169,467.4594594594595,Other,True,False,TCP
2023-08-10 08:12:51,6.39415,tcp,192.168.1.20,59432,->,45.67.89.123,1337,CON,0,0,2,283,86,Botnet,59432,1337,197,141.5,Botnet,True,False,TCP
2023-08-10 08:13:01,165.008089,udp,192.168.1.40,59727,->,31.13.64.35,53,UNK,0,0,62,21677,9110,BENIGN,59727,53,12567,349.6290322580645,Other,True,False,UDP
2023-08-10 08:14:03,57.253756,tcp,172.16.1.20,38816,->,157.240.241.35,443,CON,0,0,26,22401,11553,BENIGN,38816,443,10848,861.5769230769231,Other,True,False,TCP
2023-08-10 08:14:53,201.29238,tcp,192.168.1.35,24314,->,208.67.222.222,25,CON,0,0,30,44352,37819,BENIGN,24314,25,6533,1478.4,Other,True,False,TCP
2023-08-10 08:16:56,186.618826,tcp,192.168.1.10,1761,->,1.1.1.1,25,CON,0,0,18,12570,9051,BENIGN,1761,25,3519,698.3333333333334,Other,True,False,TCP
2023-08-10 08:16:57,52.195666,tcp,192.168.1.30,20959,->,198.51.100.42,80,CON,0,0,2,559,294,Botnet,20959,80,265,279.5,Botnet,True,True,TCP
2023-08-10 08:17:11,95.984283,tcp,10.0.0.10,54408,->,1.1.1.1,995,CON,0,0,2,1877,1616,BENIGN,54408,995,261,938.5,Other,True,False,TCP
2023-08-10 08:17:51,210.989615,tcp,172.16.1.15,36781,->,31.13.64.35,443,CON,0,0,20,17809,2033,BENIGN,36781,443,15776,890.45,Other,True,False,TCP
2023-08-10 08:19:09,110.265421,tcp,192.168.1.10,37925,->,157.240.241.35,993,CON,0,0,25,29192,11704,BENIGN,37925,993,17488,1167.68,Other,True,False,TCP
